,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
307,3412093,Vestmannaeyjar,100,IS,1655102641,98,63.4427,-20.2734,49.41,12.97
308,4985180,Bay City,40,US,1655102641,92,43.5945,-83.8889,59.11,4.61
309,1503879,Ketovo,62,RU,1655102642,66,55.355,65.3258,62.02,11.41
310,4513583,Hamilton,40,US,1655102642,92,39.1834,-84.5333,74.98,5.75
311,4513583,Hamilton,40,US,1655102642,92,39.1834,-84.5333,74.98,5.75
312,1265239,Lakhipur,100,IN,1655102644,88,26.0299,90.3041,81.05,1.41
313,1265239,Lakhipur,100,IN,1655102644,88,26.0299,90.3041,81.05,1.41
314,6167817,Torbay,75,CA,1655102645,89,47.6666,-52.7314,43.88,6.91
315,4034551,Faanui,96,PF,1655102645,71,-16.4833,-151.75,79.48,20.67
316,4034551,Faanui,96,PF,1655102645,71,-16.4833,-151.75,79.48,20.67
317,3868633,Vallenar,10,CL,1655102646,61,-28.5708,-70.7581,54.03,1.41
318,5972762,Hay River,20,CA,1655102647,71,60.8156,-115.7999,53.58,3.44
319,986717,Kruisfontein,100,ZA,1655102647,51,-34.0033,24.7314,64.78,1.43
320,5855051,‘Ewa Beach,40,US,1655102648,69,21.3156,-158.0072,78.75,20.71
321,2065594,Mount Isa,0,AU,1655102648,17,-20.7333,139.5,73.17,6.91
322,1529651,Altay,99,CN,1655102649,23,47.8667,88.1167,89.01,12.59
323,3620680,Bluefields,100,NI,1655102649,97,12.0137,-83.7635,73.33,3.0
324,5554428,Ketchikan,100,US,1655102650,87,55.3422,-131.6461,48.67,3.44
325,2729907,Longyearbyen,75,SJ,1655102650,87,78.2186,15.6401,39.04,4.61
326,1796663,Bantou,100,CN,1655102651,99,26.2151,117.4893,74.12,3.65
327,1796663,Bantou,100,CN,1655102651,99,26.2151,117.4893,74.12,3.65
328,3929611,San Jerónimo,100,PE,1655102652,90,-11.9472,-75.2829,41.59,1.79
329,921889,Fomboni,4,KM,1655102653,68,-12.28,43.7425,79.23,17.96
330,1512019,Aksarka,100,RU,1655102653,61,66.5606,67.7975,42.91,21.9
331,3128382,Béjar,0,ES,1655102654,32,40.3864,-5.7634,72.57,3.18
332,3128382,Béjar,0,ES,1655102654,32,40.3864,-5.7634,72.57,3.18
333,3354077,Opuwo,0,NA,1655102405,39,-18.0607,13.84,63.34,4.12
334,933995,Souillac,75,MU,1655102655,73,-20.5167,57.5167,75.58,19.57
335,3151056,Inndyr,89,NO,1655102655,77,67.0338,14.0276,55.94,2.26
336,5563839,Fortuna,100,US,1655102656,86,40.5982,-124.1573,55.65,11.5
337,1847947,Shingū,100,JP,1655102441,75,33.7333,135.9833,70.34,6.33
338,3372964,Lagoa,8,PT,1655102657,82,39.05,-27.9833,62.31,18.45
339,2282006,San-Pédro,100,CI,1655102658,72,4.7485,-6.6363,77.68,5.41
340,4033557,Tautira,34,PF,1655102658,69,-17.7333,-149.15,78.66,18.95
341,2647948,Strone,100,GB,1655102659,84,55.9856,-4.908,52.95,5.93
342,1698289,Pundaguitan,100,PH,1655102659,70,6.3711,126.1689,83.68,7.65
343,2174444,Bowen,4,AU,1655102660,48,-20.0167,148.2333,66.47,8.3
344,2174444,Bowen,4,AU,1655102660,48,-20.0167,148.2333,66.47,8.3
345,1817240,Baiyin,0,CN,1655102661,6,36.5583,104.2081,80.89,11.83
346,3449711,Santo Amaro da Imperatriz,0,BR,1655102662,82,-27.6881,-48.7786,52.81,3.98
347,5762718,Belle Fourche,100,US,1655102662,84,44.6714,-103.8522,62.33,7.52
348,455812,Saulkrasti,4,LV,1655102663,66,57.2622,24.4147,61.79,10.25
349,455812,Saulkrasti,4,LV,1655102663,66,57.2622,24.4147,61.79,10.25
350,5044290,Saint Anthony,20,US,1655102664,86,45.0205,-93.218,70.66,8.05
351,2178174,Albury,40,AU,1655102411,88,-36.0833,146.9167,50.32,5.75
352,3692073,Santiago de Cao,100,PE,1655102665,94,-7.9589,-79.2392,59.13,5.75
353,3421719,Narsaq,88,GL,1655102665,82,60.9167,-46.05,43.02,3.65
354,2992166,Montpellier,0,FR,1655102412,58,43.6109,3.8772,76.48,14.97
355,3893726,Constitución,94,CL,1655102666,87,-35.3333,-72.4167,47.3,2.15
356,779350,Karasjok,72,NO,1655102667,56,69.4719,25.5112,55.04,4.36
357,1516589,Zhezkazgan,75,KZ,1655102667,15,47.8043,67.7144,89.58,20.13
358,3347019,Mossamedes,0,AO,1655102668,54,-15.1961,12.1522,70.03,8.61
359,1502073,Krasnosel'kup,81,RU,1655102669,44,65.7,82.4667,74.73,8.88
360,1502073,Krasnosel'kup,81,RU,1655102669,44,65.7,82.4667,74.73,8.88
361,2027786,Amga,100,RU,1655102670,42,60.8953,131.9608,65.52,6.42
362,1497276,Novaya Lyalya,100,RU,1655102670,69,59.055,60.599,56.1,7.61
363,517172,Novyye Burasy,0,RU,1655102671,54,52.1324,46.0714,65.19,3.31
364,1737185,Kapit,84,MY,1655102671,70,2.0167,112.9333,84.99,3.38
365,1337613,Kulhudhuffushi,100,MV,1655102672,77,6.6221,73.07,82.71,9.91
366,3533462,Acapulco de Juárez,100,MX,1655102672,78,16.8634,-99.8901,82.22,5.75
367,552951,Karabulak,42,RU,1655102673,66,43.3036,44.8964,70.79,6.44
368,6166739,Timmins,75,CA,1655102673,100,48.4669,-81.3331,49.82,4.61
369,3406844,Baião,81,BR,1655102674,94,-2.7906,-49.6717,73.2,1.83
370,3406844,Baião,81,BR,1655102674,94,-2.7906,-49.6717,73.2,1.83
371,3985710,Cabo San Lucas,7,MX,1655102675,69,22.8909,-109.9124,84.61,12.33
372,110690,Faya,0,SA,1655102675,12,18.3851,42.4509,82.92,11.14
373,304183,Muğla Province,0,TR,1655102676,53,37.2303,28.3557,69.8,5.66
374,3420846,Qaqortoq,78,GL,1655102676,81,60.7167,-46.0333,37.47,5.73
375,3420846,Qaqortoq,78,GL,1655102676,81,60.7167,-46.0333,37.47,5.73
376,1855342,Nishihara,75,JP,1655102584,86,26.1842,127.7558,86.05,24.16
377,2412408,Nioro,88,GM,1655102678,79,13.35,-15.75,77.0,7.58
378,1259385,Port Blair,40,IN,1655102679,70,11.6667,92.75,87.84,4.61
379,2015852,Svetlaya,30,RU,1655102679,75,46.5389,138.3297,56.59,6.44
380,2137773,Vao,100,NC,1655102680,73,-22.6667,167.4833,71.4,10.98
381,3124765,Colmenar Viejo,0,ES,1655102680,36,40.6591,-3.7676,75.94,1.14
382,86049,Jalu,0,LY,1655102681,45,29.0331,21.5482,78.76,12.41
383,3115824,Muros,7,ES,1655102681,74,42.7762,-9.0603,68.09,8.79
384,3115824,Muros,7,ES,1655102681,74,42.7762,-9.0603,68.09,8.79
385,3389353,Santarém,20,BR,1655102682,100,-2.4431,-54.7083,73.53,3.44
386,6355222,Yulara,0,AU,1655102682,25,-25.2406,130.9889,68.18,3.4
387,1687534,Santo Tomas,100,PH,1655102683,58,14.1079,121.1414,92.55,2.93
388,1526041,Atasū,91,KZ,1655102684,23,48.6814,71.6433,84.4,13.62
389,3353383,Rundu,0,NA,1655102684,41,-17.9333,19.7667,59.5,7.54
390,3186952,Zadar,0,HR,1655102685,41,44.1197,15.2422,79.41,2.3
391,1349090,Harindānga,14,IN,1655102685,54,22.0383,88.3214,95.56,17.52
392,3524744,Las Margaritas,100,MX,1655102685,97,16.3167,-91.9833,59.72,5.06
393,5924351,Clyde River,100,CA,1655102686,93,70.4692,-68.5914,30.43,2.3
394,5924351,Clyde River,100,CA,1655102686,93,70.4692,-68.5914,30.43,2.3
395,1688696,San Policarpo,46,PH,1655102687,69,12.1791,125.5072,85.23,7.49
396,2093685,Kokopo,97,PG,1655102687,73,-4.352,152.2633,81.25,3.83
397,2093685,Kokopo,97,PG,1655102687,73,-4.352,152.2633,81.25,3.83
398,6089245,Norman Wells,100,CA,1655102688,93,65.282,-126.8329,41.04,11.5
399,3396121,Luís Correia,16,BR,1655102689,92,-2.8792,-41.6669,73.69,6.87
400,2077895,Alice Springs,0,AU,1655102406,32,-23.7,133.8833,69.35,5.75
401,2100765,Angoram,34,PG,1655102690,68,-4.0625,144.0661,84.67,5.32
402,3521972,Panabá,47,MX,1655102690,96,21.2833,-88.2667,73.71,6.53
403,1737714,Limbang,100,MY,1655102691,62,4.75,115.0,86.11,1.77
404,6156307,Stettler,36,CA,1655102691,100,52.3168,-112.7186,44.35,4.61
405,1242110,Kalmunai,100,LK,1655102692,50,7.4167,81.8167,91.94,6.42
406,1591474,Bac Lieu,100,VN,1655102504,61,9.285,105.7244,88.2,9.1
407,2122605,Okhotsk,100,RU,1655102693,93,59.3833,143.3,43.12,6.87
408,3865086,Bahía Blanca,98,AR,1655102693,49,-38.7196,-62.2724,53.35,11.41
409,3865086,Bahía Blanca,98,AR,1655102693,49,-38.7196,-62.2724,53.35,11.41
410,3392126,Pilar,85,BR,1655102694,94,-9.5972,-35.9567,69.73,3.33
411,2063042,Port Hedland,0,AU,1655102695,20,-20.3167,118.5667,84.25,11.5
412,2063042,Port Hedland,0,AU,1655102695,20,-20.3167,118.5667,84.25,11.5
413,1061605,Manakara,100,MG,1655102696,75,-22.1333,48.0167,68.14,1.48
414,1835848,Seoul,75,KR,1655102415,53,37.5683,126.9778,83.8,13.8
415,5468773,Gallup,0,US,1655102697,23,35.5281,-108.7426,73.24,13.8
416,2036986,Hegang,100,CN,1655102698,51,47.4,130.3667,75.36,8.79
417,3641351,El Tigre,100,VE,1655102698,87,8.8875,-64.2454,71.98,3.29
418,2122614,Ekhabi,49,RU,1655102698,55,53.5102,142.9671,67.98,9.06
419,6164499,The Pas,75,CA,1655102699,94,53.8251,-101.2541,57.22,9.22
420,2872611,Mechernich,40,DE,1655102699,83,50.6,6.65,57.61,11.12
421,2872611,Mechernich,40,DE,1655102699,83,50.6,6.65,57.61,11.12
422,3835869,Santiago del Estero,0,AR,1655102700,49,-27.7951,-64.2615,49.1,10.07
423,102527,Sakakah,0,SA,1655102701,24,29.9697,40.2064,85.57,11.18
424,6944110,Les Escoumins,100,CA,1655102701,96,48.1111,-69.0236,47.55,6.04
425,368246,Raja,79,SS,1655102702,65,8.4596,25.678,80.6,3.91
426,6050066,La Ronge,75,CA,1655102702,77,55.1001,-105.2842,59.25,5.75
427,3625542,Valera,100,VE,1655102703,85,9.3178,-70.6036,70.56,3.74
428,5688025,Bismarck,100,US,1655102703,91,46.8083,-100.7837,62.44,16.11
429,1649150,Bengkulu,100,ID,1655102479,64,-3.8004,102.2655,83.97,5.14
430,1636426,Manggar,62,ID,1655102704,74,-2.8833,108.2667,82.89,5.53
431,464790,Zapolyarnyy,33,RU,1655102705,53,69.4154,30.8136,52.88,7.25
432,779683,Hammerfest,75,NO,1655102705,87,70.6634,23.6821,43.25,6.91
433,2112576,Ishinomaki,5,JP,1655102705,79,38.4167,141.3,62.6,12.26
434,2036973,Heihe,100,CN,1655102547,84,50.2441,127.4902,66.78,5.53
435,364933,Umm Kaddadah,100,SD,1655102706,41,13.6017,26.6876,89.38,13.76
436,1167821,Pishin,0,PK,1655102707,13,30.5803,66.9961,90.23,5.48
437,1633419,Padang,98,ID,1655102596,64,-0.9492,100.3543,86.05,5.39
438,1254046,Tura,97,IN,1655102708,82,25.5198,90.2201,83.01,6.87
439,3351663,Benguela,0,AO,1655102708,43,-12.5763,13.4055,74.64,4.34
440,3351663,Benguela,0,AO,1655102708,43,-12.5763,13.4055,74.64,4.34
441,2016680,Shirokiy,100,RU,1655102709,59,49.758,129.523,74.93,15.52
442,1806327,Jiangkou,100,CN,1655102710,97,25.4872,119.1986,75.56,5.84
443,1079048,Ambovombe,0,MG,1655102710,51,-25.1667,46.0833,69.57,4.68
444,3833883,Trelew,100,AR,1655102711,23,-43.249,-65.3051,52.83,8.88
445,3408368,Acaraú,14,BR,1655102711,87,-2.8856,-40.12,75.02,8.21
446,5720495,Coos Bay,100,US,1655102712,100,43.3665,-124.2179,52.0,4.36
447,1260546,Pandharpur,91,IN,1655102462,38,17.6667,75.3333,92.32,12.95
448,1255816,Sompeta,97,IN,1655102713,51,18.9333,84.6,94.42,12.12
449,3421982,Maniitsoq,76,GL,1655102713,79,65.4167,-52.9,34.07,17.49
450,4844309,Torrington,100,US,1655102714,96,41.8007,-73.1212,66.83,5.21
451,3372783,Ponta Delgada,40,PT,1655102714,88,37.7333,-25.6667,62.51,11.5
452,1486321,Yar-Sale,100,RU,1655102715,74,66.8333,70.8333,45.57,24.0
453,2409914,Bonthe,37,SL,1655102715,88,7.5264,-12.505,76.57,0.49
454,3530691,Chunhuhub,31,MX,1655102715,99,19.55,-88.6833,72.36,2.3
455,2152659,Port Macquarie,10,AU,1655102716,75,-31.4333,152.9167,56.89,6.15
456,3397108,Jucurutu,11,BR,1655102717,90,-6.0339,-37.0203,72.09,4.32
457,2361177,Djibo,4,BF,1655102717,47,14.1022,-1.6306,87.91,9.42
458,1172779,Kulachi,0,PK,1655102717,20,31.9286,70.4592,103.62,4.74
459,509483,Pinega,100,RU,1655102718,55,64.7001,43.3936,61.3,7.87
460,1791779,Wanning,100,CN,1655102718,72,18.8003,110.3967,87.64,15.55
461,2090021,Namatanai,44,PG,1655102719,72,-3.6667,152.4333,82.44,7.49
462,315795,Elbistan,7,TR,1655102719,45,38.2059,37.1983,70.79,1.7
463,4231997,Avera,15,US,1655102720,73,33.194,-82.5271,78.85,4.74
464,4231997,Avera,15,US,1655102720,73,33.194,-82.5271,78.85,4.74
465,1650527,Balikpapan,40,ID,1655102721,89,-1.2675,116.8289,81.59,6.91
466,1650527,Balikpapan,40,ID,1655102721,89,-1.2675,116.8289,81.59,6.91
467,1157662,Bang Saphan,100,TH,1655102723,48,11.2126,99.5117,94.44,2.48
468,1028918,Pemba,75,MZ,1655102723,78,-12.974,40.5178,74.1,9.22
469,1214026,Sabang,77,ID,1655102724,72,5.8933,95.3214,83.57,6.44
470,497764,Selishche,100,RU,1655102724,63,56.8879,33.2691,66.87,7.2
471,3664525,Codajás,100,BR,1655102725,99,-3.8367,-62.0569,69.91,2.28
472,1648636,Bitung,98,ID,1655102725,72,1.4451,125.1824,77.85,6.91
473,1056899,Sambava,2,MG,1655102726,63,-14.2667,50.1667,77.43,12.82
474,2176639,Batemans Bay,2,AU,1655102626,65,-35.7167,150.1833,49.78,4.27
475,5768244,Rapid Valley,100,US,1655102727,83,44.0625,-103.1463,64.6,20.71
476,4031637,Lavrentiya,100,RU,1655102727,71,65.5833,-171.0,39.29,4.12
477,2281120,Tabou,100,CI,1655102728,72,4.423,-7.3528,77.86,6.38
478,4853078,Creston,75,US,1655102729,100,41.0586,-94.3614,76.96,9.22
479,172515,Abu Samrah,0,SY,1655102729,46,35.3029,37.1841,77.34,22.35
480,2209055,Waddān,0,LY,1655102730,52,29.1614,16.139,75.0,5.35
481,4036284,Alofi,20,NU,1655102730,88,-19.0595,-169.9187,75.09,5.75
482,610298,Beyneu,100,KZ,1655102731,24,45.3167,55.2,86.36,3.58
483,1863997,Fukuechō,75,JP,1655102731,100,32.6881,128.8419,66.56,10.36
484,5847411,Kahului,40,US,1655102732,87,20.8947,-156.47,76.84,16.11
485,3454131,Pereira Barreto,100,BR,1655102732,62,-20.6383,-51.1092,49.42,5.37
486,3454131,Pereira Barreto,100,BR,1655102732,62,-20.6383,-51.1092,49.42,5.37
487,3869716,Tocopilla,12,CL,1655102733,70,-22.092,-70.1979,60.21,6.73
488,4945455,Norfolk,100,US,1655102733,92,42.1668,-71.2495,67.41,3.29
489,3386213,Touros,12,BR,1655102734,87,-5.1989,-35.4608,73.87,8.61
490,3183284,Alghero,0,IT,1655102734,60,40.5589,8.3181,69.89,2.3
491,1790437,Zhuhai,40,CN,1655102672,84,22.2769,113.5678,87.58,13.8
492,1106677,Bambous Virieux,75,MU,1655102735,73,-20.3428,57.7575,75.45,19.57
493,583683,Aksarayskiy,55,RU,1655102736,31,46.7924,48.0119,82.89,16.67
494,3932145,Pisco,100,PE,1655102736,82,-13.7,-76.2167,60.85,1.14
495,2488835,Médéa,100,DZ,1655102737,16,36.2642,2.7539,79.18,2.35
496,3686907,Cerrito,96,CO,1655102737,92,6.8432,-72.694,52.45,1.7
497,533690,Luga,0,RU,1655102738,47,58.7372,29.8453,64.96,7.02
498,4160021,Jacksonville,20,US,1655102738,93,30.3322,-81.6556,79.05,8.05
499,4787534,Sterling,100,US,1655102739,93,39.0062,-77.4286,73.69,3.44
500,217570,Buta,96,CD,1655102739,86,2.7858,24.73,75.83,1.12
501,3548993,Los Palacios,0,CU,1655102740,91,22.5872,-83.2486,74.41,5.53
502,3628473,San Cristobal,83,VE,1655102740,98,7.7669,-72.225,63.12,3.09
503,1806687,Yong’an,69,CN,1655102740,47,39.6957,113.6871,67.86,11.41
504,2145554,Ulladulla,4,AU,1655102741,64,-35.35,150.4667,50.77,3.69
505,933109,Sehithwa,0,BW,1655102742,46,-20.4667,22.7167,60.66,6.64
506,921772,Moroni,4,KM,1655102468,67,-11.7022,43.2551,79.77,8.43
507,2510573,Teguise,75,ES,1655102743,78,29.0605,-13.564,66.42,10.36
508,6071618,Medicine Hat,100,CA,1655102743,65,50.0501,-110.6683,61.23,16.11
509,2644037,Llangefni,100,GB,1655102744,76,53.2556,-4.3106,55.65,12.66
510,2643044,Margate,0,GB,1655102744,68,51.3813,1.3862,59.7,4.0
511,708324,Horodnytsya,41,UA,1655102745,65,50.807,27.3168,70.86,2.06
512,708324,Horodnytsya,41,UA,1655102745,65,50.807,27.3168,70.86,2.06
513,562070,Gamovo,0,RU,1655102746,48,57.8652,56.1056,62.51,11.18
514,3126369,Carballo,65,ES,1655102746,88,43.213,-8.691,67.55,8.5
515,2091996,Madang,4,PG,1655102747,72,-5.2246,145.7966,83.16,7.47
516,3450083,Santa Maria,0,BR,1655102579,79,-29.6842,-53.8069,40.39,1.77
517,2168305,Dubbo,100,AU,1655102748,62,-32.25,148.6167,53.73,10.36
518,149512,Tinde,99,TZ,1655102748,50,-3.8833,33.2,73.85,9.22
519,3387204,Soure,0,BR,1655102749,82,-0.7167,-48.5233,77.94,7.9
520,99237,Iraq,0,IQ,1655102749,22,33.0,44.0,87.71,17.63
521,478050,Ust'-Kulom,4,RU,1655102750,29,61.6864,53.6902,62.56,7.63
522,933077,Shakawe,0,BW,1655102750,46,-18.3667,21.85,60.73,4.94
523,3452233,Propriá,1,BR,1655102750,95,-10.2111,-36.8403,70.12,0.87
524,1501255,Kurtamysh,75,RU,1655102751,74,54.9103,64.4319,58.37,10.0
525,779554,Honningsvåg,100,NO,1655102751,87,70.9821,25.9704,43.61,19.37
526,1261852,Narasapuram,90,IN,1655102752,46,16.45,81.6667,96.53,7.0
527,1214488,Meulaboh,87,ID,1655102753,63,4.1363,96.1285,86.04,8.55
528,2139521,Noumea,100,NC,1655102753,99,-22.2763,166.4572,75.0,8.16
529,584717,Xaçmaz,10,AZ,1655102754,48,41.4635,48.806,79.65,15.14
530,1268008,Kanniyākumāri,9,IN,1655102754,65,8.0833,77.5667,86.88,19.93
531,64814,Bandarbeyla,100,SO,1655102755,47,9.4942,50.8122,89.96,26.26
532,2641519,Newtownards,75,GB,1655102755,81,54.5924,-5.6909,54.52,9.22
533,1497406,Nizhnyaya Omka,100,RU,1655102756,68,55.4338,74.9426,66.92,6.49
534,1215502,Banda Aceh,92,ID,1655102756,69,5.5577,95.3222,85.53,7.38
535,5478673,Meadow Lake,5,US,1655102757,27,34.8014,-106.5436,79.68,2.89
536,653272,Kemijärvi,85,FI,1655102757,60,66.7131,27.4306,61.5,3.67
537,4032420,Neiafu,40,TO,1655102758,83,-18.65,-173.9833,79.48,10.36
538,2271968,Aljezur,3,PT,1655102758,68,37.3191,-8.8033,71.46,2.62
539,2685750,Östersund,75,SE,1655102759,100,63.1792,14.6357,55.62,5.99
540,544119,Kosino,5,RU,1655102759,40,58.4127,51.2782,62.13,7.81
541,4857486,Fort Dodge,0,US,1655102760,88,42.4975,-94.168,75.2,9.22
542,934649,Cap Malheureux,68,MU,1655102760,72,-19.9842,57.6142,75.47,11.01
543,2134814,Sola,75,VU,1655102761,89,-13.8833,167.55,81.27,0.0
544,4004293,Ixtapa,15,MX,1655102761,86,20.7,-105.2,77.23,2.48
545,878141,Madimba,15,TZ,1655102762,64,-10.4,40.3333,78.46,11.45
546,4614748,Collierville,0,US,1655102762,89,35.042,-89.6645,82.8,5.99
547,2629833,Husavik,100,IS,1655102762,81,66.0449,-17.3389,47.95,4.92
548,1817968,Anshun,100,CN,1655102670,91,26.25,105.9333,62.73,6.78
549,1337612,Dhidhdhoo,100,MV,1655102627,77,6.8833,73.1,82.81,10.25
550,6316343,Alta Floresta,94,BR,1655102764,76,-9.8756,-56.0861,68.25,3.67
551,2515271,Las Palmas,75,ES,1655102764,83,28.4204,-14.0131,66.99,10.36
552,3139597,Sistranda,100,NO,1655102765,87,63.7256,8.834,51.76,21.18
553,777682,Skjervøy,64,NO,1655102765,75,70.0311,20.9714,46.4,2.84
554,1267433,Kattivākkam,100,IN,1655102766,71,13.2167,80.3167,96.89,7.34
555,4333811,Morgan City,0,US,1655102766,100,29.6994,-91.2068,79.0,4.61
556,5975004,High Level,63,CA,1655102767,49,58.5169,-117.136,51.75,2.44
557,5975004,High Level,63,CA,1655102767,49,58.5169,-117.136,51.75,2.44
558,337083,Gēdo,100,ET,1655102768,69,9.0167,37.45,63.01,2.64
559,1735634,Kuching,40,MY,1655102714,79,1.55,110.3333,84.42,3.44
560,2990474,Nevers,0,FR,1655102769,63,46.9896,3.159,60.8,5.75
561,740430,Safranbolu,61,TR,1655102769,69,41.2508,32.6942,70.68,1.63
562,5989403,Kapuskasing,100,CA,1655102770,100,49.4169,-82.4331,48.29,5.75
563,6111696,Port-Cartier,99,CA,1655102770,75,50.0334,-66.8654,53.28,10.74
564,2160053,Lithgow,4,AU,1655102771,76,-33.4833,150.15,40.77,2.64
565,370510,Marabba,100,SD,1655102771,44,12.35,32.1833,89.1,14.18
566,6078372,Moose Factory,75,CA,1655102772,81,51.2585,-80.6094,50.0,9.22
567,6078372,Moose Factory,75,CA,1655102772,81,51.2585,-80.6094,50.0,9.22
568,6620339,Karratha,17,AU,1655102773,37,-20.7377,116.8463,79.45,14.72
569,3414079,Olafsvik,100,IS,1655102773,95,64.8945,-23.7142,49.01,14.67
570,2121909,Poronaysk,61,RU,1655102590,89,49.2167,143.1167,50.56,12.03
571,3395503,Marabá,100,BR,1655102774,100,-5.3686,-49.1178,71.78,2.3
572,2278158,Buchanan,64,LR,1655102775,91,5.8808,-10.0467,75.4,6.96
573,2012530,Zhigansk,100,RU,1655102775,88,66.7697,123.3711,50.92,8.59
574,2160735,Lakes Entrance,87,AU,1655102776,68,-37.8811,147.981,52.16,6.06
575,2324433,Abonnema,100,NG,1655102776,91,4.7084,6.7931,76.69,2.68
576,3870243,Taltal,30,CL,1655102777,76,-25.4,-70.4833,57.06,2.37
577,1283240,Kathmandu,75,NP,1655102505,65,27.7167,85.3167,80.82,2.3
578,3979647,Zirándaro de los Chávez,94,MX,1655102778,69,18.45,-100.9833,79.68,2.53
579,3979647,Zirándaro de los Chávez,94,MX,1655102778,69,18.45,-100.9833,79.68,2.53
580,554318,Kalevala,8,RU,1655102779,51,65.2,31.1667,64.8,4.63
581,5746545,Portland,93,US,1655102631,84,45.5234,-122.6762,52.66,5.01
582,2561668,Agadir,34,MA,1655102780,82,30.4202,-9.5982,68.45,2.75
583,3694112,Paita,65,PE,1655102780,82,-5.0892,-81.1144,63.28,10.6
584,485215,Synya,0,RU,1655102781,20,65.3718,58.0387,58.6,8.14
585,3392095,Pimenteiras,4,BR,1655102781,91,-6.2453,-41.4192,68.59,2.59
586,485660,Tsimmerbude,100,RU,1655102782,76,54.675,20.1347,64.45,1.9
587,2121025,Srednekolymsk,8,RU,1655102782,25,67.45,153.6833,72.27,15.73
588,158321,Karema,87,TZ,1655102783,53,-6.8205,30.4389,75.88,8.28
589,5338196,Coalinga,0,US,1655102783,73,36.1397,-120.3602,71.85,4.65
590,1498283,Mugur-Aksy,100,RU,1655102784,25,50.35,90.5,75.16,7.47
591,2738381,Lata,5,PT,1655102784,55,40.1629,-8.3327,66.81,2.15
592,1337607,Kudahuvadhoo,88,MV,1655102785,69,2.6708,72.8944,83.41,6.13
593,1337607,Kudahuvadhoo,88,MV,1655102785,69,2.6708,72.8944,83.41,6.13
594,578283,Yablonovo,28,RU,1655102785,75,50.8523,37.3574,71.26,3.09
595,3470137,Belmonte,11,BR,1655102786,83,-15.8631,-38.8828,71.78,3.56
596,3470137,Belmonte,11,BR,1655102786,83,-15.8631,-38.8828,71.78,3.56
597,5959326,Gananoque,100,CA,1655102787,96,44.3334,-76.1661,65.79,5.5
598,558236,Gryazovets,96,RU,1655102787,49,58.88,40.2525,65.88,7.96
599,1090225,Koungou,75,YT,1655102788,61,-12.7336,45.2042,83.91,11.5
600,1488903,Turukhansk,70,RU,1655102788,43,65.8167,87.9833,76.03,7.34
601,5969025,Haines Junction,100,CA,1655102789,62,60.7522,-137.5108,49.95,8.05
602,602150,Umeå,0,SE,1655102789,67,63.8284,20.2597,62.53,4.61
603,1784055,Zhuanghe,76,CN,1655102789,69,39.7008,122.9911,71.55,13.53
604,1687186,Sarangani,100,PH,1655102790,72,5.4033,125.4636,83.14,9.37
605,6137381,Saint-Ambroise,100,CA,1655102790,100,48.5501,-71.3324,59.54,5.75
606,3395458,Maragogi,70,BR,1655102791,90,-9.0122,-35.2225,73.54,3.85
607,5067114,Douglas,75,US,1655102791,92,41.3,-96.167,79.84,10.36
608,699328,Novopokrovka,7,UA,1655102792,63,49.8425,36.5477,75.29,4.25
609,2194098,Ahipara,31,NZ,1655102792,71,-35.1667,173.1667,56.86,22.68
610,935214,Saint-Pierre,75,RE,1655102793,88,-21.3393,55.4781,71.91,24.16
611,2206874,Waipawa,10,NZ,1655102793,79,-41.4122,175.5153,47.59,14.12
612,2155562,Nelson Bay,1,AU,1655102794,82,-32.7167,152.15,60.01,1.01
613,218253,Bondo,100,CD,1655102794,88,3.8146,23.6866,72.57,1.39
